gvkey,lpermno,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,CURCD,ACT,AT,CHE,CSHO,DLC,DP,DVP,IB,LCT,LT,PSTKL,PSTKRV,TXDI,TXDITC,UPSTK,COSTAT,SICH,adjex_f,SIC
006008,59328,20101231,2010,INDL,C,D,STD,458140100,USD,31611.0000,63186.0000,21885.0000,5511.0000,38.0000,4638.0000,0.0000,11464.0000,9327.0000,13756.0000,0.0000,0.0000,122.0000,926.0000,,A,3674,1.0000,3674
006008,59328,20111231,2011,INDL,C,D,STD,458140100,USD,25872.0000,71119.0000,14837.0000,5000.0000,247.0000,6064.0000,0.0000,12942.0000,12028.0000,25208.0000,0.0000,0.0000,1149.0000,2617.0000,,A,3674,1.0000,3674
006066,12490,19611231,1961,INDL,C,D,STD,459200101,USD,738.6700,1879.5260,432.5630,27.5620,0.0000,249.1800,0.0000,207.2280,269.3360,694.3360,0.0000,0.0000,,0.0000,,A,,76.8750,7370
006066,12490,19621231,1962,INDL,C,D,STD,459200101,USD,922.8730,2112.3010,592.1640,27.6780,0.0000,278.0590,0.0000,241.3870,306.7000,731.7000,0.0000,0.0000,,0.0000,,A,,76.8750,7370
006066,12490,19631231,1963,INDL,C,D,STD,459200101,USD,1134.3680,2373.8570,711.4490,27.7930,0.0000,282.9540,0.0000,290.4640,357.1190,782.1190,0.0000,0.0000,,0.0000,,A,,76.8750,7370
006066,12490,19641231,1964,INDL,C,D,STD,459200101,USD,1537.6320,3309.1520,851.1890,35.0480,20.6010,478.3130,0.0000,431.1600,637.6940,1055.0720,0.0000,0.0000,,28.3600,,A,,61.5000,7370
006066,12490,19651231,1965,INDL,C,D,STD,459200101,USD,1414.7220,3744.9170,665.7470,35.2250,21.9500,526.3190,0.0000,476.9020,716.0700,1166.7710,0.0000,0.0000,,28.4320,,A,,61.5000,7370
006066,12490,19661231,1966,INDL,C,D,STD,459200101,USD,1540.0240,4660.7770,514.2250,54.4480,32.9560,643.6200,0.0000,526.1300,816.9270,1338.1490,0.0000,0.0000,,33.9040,,A,,41.0000,7370
006066,12490,19671231,1967,INDL,C,D,STD,459200101,USD,2078.5530,5598.6680,815.3240,56.1140,248.4340,955.7840,0.0000,651.5000,1162.1720,1767.0670,0.0000,0.0000,,47.8200,,A,,40.0000,7370
006066,12490,19681231,1968,INDL,C,D,STD,459200101,USD,3301.0700,6743.4300,1825.9240,112.9680,64.3360,1048.3940,0.0000,871.4980,1531.0010,2174.2910,0.0000,0.0000,,51.8960,,A,,20.0000,7370
006066,12490,19691231,1969,INDL,C,D,STD,459200101,USD,3250.0140,7389.9570,1371.2490,113.7180,73.6670,1008.6440,0.0000,933.8730,1435.8950,2112.9670,0.0000,0.0000,,53.8690,,A,,20.0000,7370
006066,12490,19701231,1970,INDL,C,D,STD,459200101,USD,3388.7680,8539.0470,1339.0040,114.5870,271.8220,1066.3240,0.0000,1017.5210,1876.8180,2591.9090,0.0000,0.0000,,49.7240,,A,,20.0000,7370
006066,12490,19711231,1971,INDL,C,D,STD,459200101,USD,3948.6430,9576.2190,1875.1540,115.5340,243.1830,1140.7320,0.0000,1078.8470,2087.9400,2933.8370,0.0000,0.0000,-5.2530,39.1880,,A,,20.0000,7370
006066,12490,19721231,1972,INDL,C,D,STD,459200101,USD,4821.7620,10792.3980,2576.8630,116.3990,143.6920,1296.5720,0.0000,1279.2680,2259.2940,3226.5080,0.0000,0.0000,-8.8230,28.3160,,A,,20.0000,7370
006066,12490,19731231,1973,INDL,C,D,STD,459200101,USD,5830.2580,12289.5000,3322.0640,146.7130,211.4850,1460.7730,0.0000,1575.4670,2555.4300,3477.4650,0.0000,0.0000,-51.4490,31.4470,,A,,16.0000,7370
006066,12490,19741231,1974,INDL,C,D,STD,459200101,USD,7010.0230,14027.0980,3805.1360,148.2590,240.5850,1575.3750,0.0000,1837.6390,3209.9210,3916.7660,0.0000,0.0000,-90.0440,36.0540,,A,,16.0000,7370
006066,12490,19751231,1975,INDL,C,D,STD,459200101,USD,8114.7420,15530.5040,4768.3110,149.8450,214.2660,1679.6130,0.0000,1989.8770,3362.9140,4114.7050,0.0000,0.0000,-52.9200,44.8290,,A,,16.0000,7370
006066,12490,19761231,1976,INDL,C,D,STD,459200101,USD,9920.3050,17723.2030,6156.2480,150.6950,115.8780,1858.3660,0.0000,2398.0930,4082.1920,4974.0350,0.0000,0.0000,-84.5140,63.2370,,A,,16.0000,7370
006066,12490,19771231,1977,INDL,C,D,STD,459200101,USD,10072.6990,18978.4020,5406.6100,147.4710,172.4070,1999.2620,0.0000,2719.4130,5208.5900,6359.9650,0.0000,0.0000,-54.9370,87.5960,,A,,16.0000,7370
006066,12490,19781231,1978,INDL,C,D,STD,459200101,USD,10320.9020,20771.4060,4030.6840,145.8100,241.4840,2070.1520,0.0000,3110.5680,5810.1170,7277.7590,0.0000,0.0000,5.6100,109.8820,,A,,16.0000,7370
006066,12490,19791231,1979,INDL,C,D,STD,459200101,USD,10850.8010,24530.0040,3771.2230,583.5950,932.7290,2321.3280,0.0000,3011.2580,6444.8830,9568.7340,0.0000,0.0000,52.3020,139.3490,,A,,4.0000,7370
006066,12490,19801231,1980,INDL,C,D,STD,459200101,USD,9925.0000,26703.0080,2112.0000,583.8070,591.0000,2759.0000,0.0000,3562.0000,6526.0000,10250.0000,0.0000,0.0000,13.0000,182.0000,,A,,4.0000,7370
006066,12490,19811231,1981,INDL,C,D,STD,459200101,USD,10303.0000,29586.0080,2029.0000,592.2940,773.0000,3329.0000,0.0000,3308.0000,7320.0000,11425.0000,0.0000,0.0000,222.0000,252.0000,,A,,4.0000,7370
006066,12490,19821231,1982,INDL,C,D,STD,459200101,USD,13014.0040,32541.0080,3300.0000,602.4060,529.0000,3562.0000,0.0000,4409.0000,8209.0000,12581.0000,0.0000,0.0000,314.0000,323.0000,,A,,4.0000,7370
006066,12490,19831231,1983,INDL,C,D,STD,459200101,USD,17270.0040,37243.0080,5536.0000,610.7250,532.0000,3627.0000,0.0000,5485.0000,9507.0000,14024.0000,0.0000,0.0000,316.0000,713.0000,,A,,4.0000,7370
006066,12490,19841231,1984,INDL,C,D,STD,459200101,USD,20375.0040,42808.0120,4362.0000,612.6860,834.0000,3215.0000,0.0000,6582.0000,9640.0000,16319.0000,0.0000,0.0000,1346.0000,2057.0000,,A,,4.0000,7370
006066,12490,19851231,1985,INDL,C,D,STD,459200101,USD,26070.0080,52634.0160,5622.0000,615.4180,1293.0000,3051.0000,0.0000,6555.0000,11433.0000,20644.0000,0.0000,0.0000,1456.0000,3650.0000,,A,,4.0000,7370
006066,12490,19861231,1986,INDL,C,D,STD,459200101,USD,27749.0080,57814.0160,7257.0000,605.9230,1410.0000,3316.0000,0.0000,4789.0000,12743.0000,23440.0000,0.0000,0.0000,434.0000,4524.0000,,A,,4.0000,7370
006066,12490,19871231,1987,INDL,C,D,STD,459200101,USD,31020.0000,63688.0000,6967.0000,597.0520,1629.0000,3527.0000,0.0000,5258.0000,13377.0000,25425.0000,0.0000,0.0000,300.0000,5150.0000,,A,3570,4.0000,7370
006066,12490,19881231,1988,INDL,C,D,STD,459200101,USD,35343.0000,73037.0000,6123.0000,589.7410,4862.0000,3871.0000,0.0000,5491.0000,17387.0000,33528.0000,0.0000,0.0000,-111.0000,4623.0000,,A,3570,4.0000,7370
006066,12490,19891231,1989,INDL,C,D,STD,459200101,USD,35875.0000,77734.0000,4961.0000,574.7000,5892.0000,4240.0000,0.0000,3758.0000,21700.0000,39225.0000,0.0000,0.0000,-721.0000,3280.0000,,A,3570,4.0000,7370
006066,12490,19901231,1990,INDL,C,D,STD,459200101,USD,38920.0000,87568.0000,4551.0000,571.3910,7602.0000,4217.0000,0.0000,6020.0000,25276.0000,44736.0000,0.0000,0.0000,413.0000,3861.0000,,A,3570,4.0000,7370
006066,12490,19911231,1991,INDL,C,D,STD,459200101,USD,40969.0000,92473.0000,5151.0000,571.0180,13716.0000,5149.0000,0.0000,-564.0000,33624.0000,55467.0000,0.0000,0.0000,-1357.0000,1927.0000,,A,3570,4.0000,7370
006066,12490,19921231,1992,INDL,C,D,STD,459200101,USD,39692.0000,86705.0000,5649.0000,571.4360,16467.0000,9221.0000,0.0000,-6865.0000,36737.0000,59081.0000,0.0000,0.0000,-3410.0000,2030.0000,,A,3570,4.0000,7370
006066,12490,19931231,1993,INDL,C,D,STD,459200101,USD,39202.0000,81113.0000,7133.0000,581.3860,12097.0000,5778.0000,47.0000,-7987.0000,33150.0000,61375.0000,1125.0000,1125.0000,-1386.0000,1803.0000,,A,3570,4.0000,7370
006066,12490,19941231,1994,INDL,C,D,STD,459200101,USD,41338.0000,81091.0000,10554.0000,587.7100,9570.0000,4197.0000,84.0000,3021.0000,29226.0000,57678.0000,1125.0000,1125.0000,825.0000,1881.0000,,A,3570,4.0000,7370
006066,12490,19951231,1995,INDL,C,D,STD,459200101,USD,40691.0000,80292.0000,7701.0000,547.7740,11569.0000,3955.0000,62.0000,4178.0000,31648.0000,57869.0000,253.0000,253.0000,1392.0000,1807.0000,,A,3570,4.0000,7370
006066,12490,19961231,1996,INDL,C,D,STD,459200101,USD,40695.0000,81132.0000,8137.0000,507.9810,12957.0000,3676.0000,20.0000,5429.0000,34000.0000,59504.0000,253.0000,253.0000,11.0000,1627.0000,,A,3570,4.0000,7370
006066,12490,19971231,1997,INDL,C,D,STD,459200101,USD,40418.0000,81499.0000,7553.0000,958.0910,13230.0000,4018.0000,20.0000,6093.0000,33507.0000,61683.0000,252.0000,252.0000,358.0000,1487.0000,,A,3570,2.0000,7370
006066,12490,19981231,1998,INDL,C,D,STD,459200101,USD,42360.0000,86100.0000,5768.0000,915.9070,13905.0000,4475.0000,20.0000,6328.0000,36827.0000,66667.0000,247.0000,247.0000,-606.0000,1514.0000,,A,7370,2.0000,7370
006066,12490,19991231,1999,INDL,C,D,STD,459200101,USD,43155.0000,87495.0000,5831.0000,1784.2160,14230.0000,6159.0000,20.0000,7712.0000,39578.0000,66984.0000,247.0000,247.0000,-713.0000,1354.0000,,A,7370,1.0000,7370
006066,12490,20001231,2000,INDL,C,D,STD,459200101,USD,43880.0000,88349.0000,3722.0000,1742.9000,10205.0000,4513.0000,20.0000,8093.0000,36406.0000,67725.0000,247.0000,247.0000,29.0000,1623.0000,,A,7370,1.0000,7370
006066,12490,20011231,2001,INDL,C,D,STD,459200101,USD,42461.0000,88313.0000,6393.0000,1723.1940,11188.0000,4195.0000,10.0000,7723.0000,35119.0000,64699.0000,0.0000,0.0000,658.0000,1593.0000,,A,7370,1.0000,7370
006066,12490,20021231,2002,INDL,C,D,STD,459200101,USD,41652.0000,96484.0000,5975.0000,1722.3670,6031.0000,3691.0000,0.0000,5334.0000,34550.0000,73702.0000,0.0000,0.0000,-67.0000,1450.0000,,A,7370,1.0000,7370
006066,12490,20031231,2003,INDL,C,D,STD,459200101,USD,44998.0000,104457.0000,7647.0000,1694.5090,6646.0000,3961.0000,0.0000,7613.0000,37900.0000,76593.0000,0.0000,0.0000,1126.0000,1834.0000,,A,7370,1.0000,7370
006066,12490,20041231,2004,INDL,C,D,STD,459200101,USD,46970.0000,109183.0000,10570.0000,1645.5920,8099.0000,4329.0000,0.0000,8448.0000,39798.0000,79436.0000,0.0000,0.0000,2081.0000,1879.0000,,A,7370,1.0000,7370
006066,12490,20051231,2005,INDL,C,D,STD,459200101,USD,45661.0000,105748.0000,13686.0000,1573.9800,7216.0000,5188.0000,0.0000,7994.0000,35152.0000,72650.0000,0.0000,0.0000,2185.0000,1616.0000,,A,7370,1.0000,7370
006066,12490,20061231,2006,INDL,C,D,STD,459200101,USD,44660.0000,103234.0000,10656.0000,1506.4830,8902.0000,4983.0000,0.0000,9416.0000,40091.0000,74728.0000,0.0000,0.0000,1724.0000,665.0000,,A,7370,1.0000,7370
006066,12490,20071231,2007,INDL,C,D,STD,459200101,USD,53177.0000,120431.0000,16146.0000,1385.2340,12235.0000,5201.0000,0.0000,10418.0000,44310.0000,91961.0000,0.0000,0.0000,740.0000,1064.0000,,A,7370,1.0000,7370
006066,12490,20081231,2008,INDL,C,D,STD,459200101,USD,49004.0000,109524.0000,12907.0000,1339.0960,11236.0000,5450.0000,0.0000,12334.0000,42435.0000,96059.0000,0.0000,0.0000,1911.0000,270.0000,,A,7370,1.0000,7370
006066,12490,20091231,2009,INDL,C,D,STD,459200101,USD,48935.0000,109022.0000,13973.0000,1305.3370,4168.0000,4994.0000,0.0000,13425.0000,36002.0000,86267.0000,0.0000,0.0000,1773.0000,470.0000,,A,7370,1.0000,7370
006066,12490,20101231,2010,INDL,C,D,STD,459200101,USD,48116.0000,113452.0000,11651.0000,1227.9930,6778.0000,4831.0000,0.0000,14833.0000,40562.0000,90280.0000,0.0000,0.0000,1294.0000,378.0000,,A,7370,1.0000,7370
006066,12490,20111231,2011,INDL,C,D,STD,459200101,USD,50928.0000,116433.0000,11922.0000,1163.1830,8463.0000,4815.0000,0.0000,15855.0000,42123.0000,96197.0000,0.0000,0.0000,1212.0000,549.0000,,A,7370,1.0000,7370
007257,22752,19621231,1962,INDL,C,D,STD,58933Y105,USD,155.0000,252.4000,39.7000,10.6710,0.0000,12.5500,0.3800,29.2400,43.7000,51.5580,10.2000,12.2400,,0.0000,,A,,216.0000,2834
007257,22752,19631231,1963,INDL,C,D,STD,58933Y105,USD,173.1000,270.0000,46.0000,10.6820,0.0000,12.3300,0.3300,35.8300,46.6010,54.5610,8.7510,8.9260,,0.0000,,A,,216.0000,2834
007257,22752,19641231,1964,INDL,C,D,STD,58933Y105,USD,204.2000,302.5000,48.2000,32.1590,0.0000,12.7000,0.3000,44.8700,62.6680,72.6680,8.5310,8.7020,,0.0000,,A,,72.0000,2834
007257,22752,19651231,1965,INDL,C,D,STD,58933Y105,USD,215.6000,334.8000,59.2000,32.2920,0.0000,13.2300,0.2800,59.6000,70.4300,82.9300,7.5190,7.6700,,0.0000,,A,,72.0000,2834
007257,22752,19661231,1966,INDL,C,D,STD,58933Y105,USD,237.7000,372.7000,48.0000,32.3800,0.0000,14.9200,0.2600,75.8500,90.6480,90.6480,7.5190,7.6700,0.0000,0.0000,,A,,72.0000,2834
007257,22752,19671231,1967,INDL,C,D,STD,58933Y105,USD,272.3000,456.4000,42.1000,35.6250,0.0000,19.8200,0.2600,89.3100,92.2840,102.7840,7.5190,7.6700,0.0000,0.0000,,A,,72.0000,2834
007257,22752,19681231,1968,INDL,C,D,STD,58933Y105,USD,298.3000,487.9000,57.6000,35.7640,0.0000,22.0410,0.1800,92.8480,92.7430,103.2430,4.4750,4.5640,0.0000,0.0000,,A,,72.0000,2834
007257,22752,19691231,1969,INDL,C,D,STD,58933Y105,USD,322.5260,550.0790,60.7790,35.9950,0.0000,22.0500,0.1570,100.6050,111.2740,126.1740,4.4750,4.5640,,0.0000,,A,,72.0000,2834
007257,22752,19701231,1970,INDL,C,D,STD,58933Y105,USD,355.6110,634.3780,30.9070,36.4270,0.0000,26.3000,0.1470,113.5200,137.8600,155.4790,3.7100,3.7840,7.7000,0.0000,,A,,72.0000,2834
007257,22752,19711231,1971,INDL,C,D,STD,58933Y105,USD,398.3030,709.2240,71.1240,36.4640,25.3380,30.5570,0.1250,127.1760,146.1670,179.5860,3.5290,3.6000,4.8000,0.0000,,A,,72.0000,2834
007257,22752,19721231,1972,INDL,C,D,STD,58933Y105,USD,464.3160,820.1090,92.7120,73.7940,31.2890,35.6380,0.1210,147.5560,174.4090,200.8480,3.4360,3.5050,9.2850,0.0000,,A,,36.0000,2834
007257,22752,19731231,1973,INDL,C,D,STD,58933Y105,USD,569.5420,971.0040,117.1730,73.8960,52.3490,39.9060,0.1190,178.4430,233.9820,261.8060,3.3650,3.4320,-2.9960,4.6710,,A,,36.0000,2834
007257,22752,19741231,1974,INDL,C,D,STD,58933Y105,USD,722.4880,1243.2870,74.6230,74.9700,68.5550,46.0570,0.1170,210.4920,362.8970,406.0520,3.3000,3.3660,-2.1670,12.9970,,A,,36.0000,2834
007257,22752,19751231,1975,INDL,C,D,STD,58933Y105,USD,857.3430,1573.6930,168.5990,75.4560,78.5910,52.0910,0.1120,228.7780,355.0810,608.3690,2.9950,3.0550,5.4690,18.3650,,A,,36.0000,2834
007257,22752,19761231,1976,INDL,C,D,STD,58933Y105,USD,969.5260,1791.8820,255.4410,75.5200,98.9520,58.1980,0.1030,255.4820,419.6860,673.0610,2.9320,2.9910,12.4930,28.6760,,A,,36.0000,2834
007257,22752,19771231,1977,INDL,C,D,STD,58933Y105,USD,1050.5150,1993.3890,247.2110,75.5540,85.0460,66.7850,0.0970,277.5250,421.0000,698.1330,2.7250,2.7800,30.9300,54.9090,,A,,36.0000,2834
007257,22752,19781231,1978,INDL,C,D,STD,58933Y105,USD,1138.9410,2251.3570,207.4190,75.5810,73.2940,75.4770,0.0940,307.5340,472.1240,779.6710,2.3120,2.3580,13.8000,77.0770,,A,,36.0000,2834
007257,22752,19791231,1979,INDL,C,D,STD,58933Y105,USD,1358.0030,2614.0640,317.3650,75.2810,142.4080,81.7780,0.0780,381.7760,604.6280,929.6820,2.0500,2.0910,5.1000,90.4960,,A,,36.0000,2834
007257,22752,19801231,1980,INDL,C,D,STD,58933Y105,USD,1462.4160,2865.7520,302.2740,74.7420,104.0290,91.2890,0.0420,415.3960,638.1490,977.7120,0.0000,0.0000,17.7000,108.1810,,A,,36.0000,2834
007257,22752,19811231,1981,INDL,C,D,STD,58933Y105,USD,1616.1820,3310.0000,226.6060,74.0190,272.9390,104.9810,0.0000,398.2650,871.2570,1279.5860,0.0000,0.0000,34.6000,150.3670,,A,,36.0000,2834
007257,22752,19821231,1982,INDL,C,D,STD,58933Y105,USD,1677.4170,3647.6490,313.2420,73.9390,264.7540,121.1200,0.0000,415.1370,817.0480,1419.9510,0.0000,0.0000,74.1000,237.3500,,A,,36.0000,2834
007257,22752,19831231,1983,INDL,C,D,STD,58933Y105,USD,1732.8420,4214.6840,370.7440,73.9440,370.7700,135.2290,0.0000,450.8550,997.9550,1756.7790,0.0000,0.0000,131.9000,342.7960,,A,,36.0000,2834
007257,22752,19841231,1984,INDL,C,D,STD,58933Y105,USD,2179.7170,4590.5630,744.3180,72.1030,408.8180,151.6420,0.0000,492.9670,1103.2160,1762.9850,0.0000,0.0000,130.0000,433.2280,,A,,36.0000,2834
007257,22752,19851231,1985,INDL,C,D,STD,58933Y105,USD,2310.0000,4902.1990,842.0000,70.1730,330.0000,163.6000,0.0000,539.9000,1203.4000,1947.1000,0.0000,0.0000,86.0000,485.0000,,A,,36.0000,2834
007257,22752,19861231,1986,INDL,C,D,STD,58933Y105,USD,2511.2990,5105.1990,965.8000,136.4010,372.9000,167.2000,0.0000,675.7000,1417.0000,2126.8000,0.0000,0.0000,37.0000,438.8000,,A,,18.0000,2834
007257,22752,19871231,1987,INDL,C,D,STD,58933Y105,USD,3006.9000,5680.0000,1148.2000,131.3320,850.8000,188.5000,0.0000,906.4000,2208.6000,3028.2000,0.0000,0.0000,-66.6000,428.8000,,A,2834,18.0000,2834
007257,22752,19881231,1988,INDL,C,D,STD,58933Y105,USD,3389.3000,6127.5000,1550.0000,396.7400,458.8000,189.0000,0.0000,1206.8000,1909.0000,2728.0000,0.0000,0.0000,-140.4000,335.5000,,A,2834,6.0000,2834
007257,22752,19891231,1989,INDL,C,D,STD,58933Y105,USD,3409.8000,6756.7000,1143.5000,395.4080,327.3000,206.4000,0.0000,1495.4000,1907.3000,2726.2000,0.0000,0.0000,-65.9000,310.9000,,A,2834,6.0000,2834
007257,22752,19901231,1990,INDL,C,D,STD,58933Y105,USD,3766.3000,8029.8000,1197.3000,386.9910,793.0000,231.4000,0.0000,1781.2000,2827.1000,3646.1000,0.0000,0.0000,-132.2000,255.8000,,A,2834,6.0000,2834
007257,22752,19911231,1991,INDL,C,D,STD,58933Y105,USD,4310.8000,9498.5000,1411.8000,386.5100,338.4000,242.7000,0.0000,2121.7000,2814.3000,3987.7000,0.0000,0.0000,1.2000,291.4000,,A,2834,6.0000,2834
007257,22752,19921231,1992,INDL,C,D,STD,58933Y105,USD,4399.7000,11086.0000,1093.5000,1144.6950,825.2000,290.3000,0.0000,2446.6000,3617.3000,5456.0000,0.0000,0.0000,-16.6000,89.4000,,A,2834,2.0000,2834
007257,22752,19931231,1993,INDL,C,D,STD,58933Y105,USD,5734.6000,19927.5000,1542.3000,1253.9350,1736.0000,376.6000,0.0000,2166.2000,5895.7000,8761.4000,0.0000,0.0000,-167.0000,362.8000,,A,2834,2.0000,2834
007257,22752,19941231,1994,INDL,C,D,STD,58933Y105,USD,6921.7000,21856.6000,2269.7000,1247.8260,146.7000,669.5000,0.0000,2997.0000,5448.6000,9508.8000,0.0000,0.0000,-96.5000,1241.6000,,A,2834,2.0000,2834
007257,22752,19951231,1995,INDL,C,D,STD,58933Y105,USD,8617.5000,23831.8000,3349.8000,1228.8490,423.1000,655.3000,0.0000,3335.2000,5689.5000,9809.8000,0.0000,0.0000,-185.9000,1400.0000,,A,2834,2.0000,2834
007257,22752,19961231,1996,INDL,C,D,STD,58933Y105,USD,7726.6000,24293.1000,2181.6000,1206.6020,606.1000,717.9000,0.0000,3881.3000,4829.2000,10012.4000,0.0000,0.0000,157.6000,1400.0000,,A,2834,2.0000,2834
007257,22752,19971231,1997,INDL,C,D,STD,58933Y105,USD,8213.0000,25811.9000,2309.3000,1193.6480,902.5000,799.6000,0.0000,4614.1000,5568.6000,12014.0000,0.0000,0.0000,-41.3000,1500.0000,,A,2834,2.0000,2834
007257,22752,19981231,1998,INDL,C,D,STD,58933Y105,USD,10228.5000,31853.4000,3355.7000,1180.2260,624.2000,964.3000,0.0000,5248.2000,6068.8000,15346.6000,0.0000,0.0000,170.2000,1763.1000,,A,2834,2.0000,2834
007257,22752,19991231,1999,INDL,C,D,STD,58933Y105,USD,11259.2000,35634.9000,3202.4000,2329.0770,2859.0000,1088.6000,0.0000,5890.5000,8758.8000,18932.8000,0.0000,0.0000,-682.9000,1344.2000,,A,2834,1.0000,2834
007257,22752,20001231,2000,INDL,C,D,STD,58933Y105,USD,13353.4000,39910.4000,4254.6000,2307.5990,3319.3000,1224.6000,0.0000,6821.7000,9709.6000,20057.0000,0.0000,0.0000,-94.3000,1245.0000,,A,2834,1.0000,2834
007257,22752,20011231,2001,INDL,C,D,STD,58933Y105,USD,12961.6000,44006.7000,3286.6000,2272.7290,4066.7000,1430.1000,0.0000,7281.8000,11544.2000,23119.1000,0.0000,0.0000,465.9000,1512.6000,,A,2834,1.0000,2834
007257,22752,20021231,2002,INDL,C,D,STD,58933Y105,USD,14833.9000,47561.2000,4971.2000,2244.9830,3669.8000,1404.9000,0.0000,7149.5000,12375.2000,24432.4000,0.0000,0.0000,444.8000,1871.3000,,A,2834,1.0000,2834
007257,22752,20031231,2003,INDL,C,D,STD,58933Y105,USD,11527.2000,40587.5000,4173.0000,2221.7640,1700.0000,1314.2000,0.0000,6589.6000,9569.6000,21095.9000,0.0000,0.0000,131.7000,1125.6000,,A,2834,1.0000,2834
007257,22752,20041231,2004,INDL,C,D,STD,58933Y105,USD,13475.2000,42572.8000,7089.9000,2208.6390,2181.2000,1450.7000,0.0000,5813.4000,11744.1000,22877.7000,0.0000,0.0000,48.9000,1169.2000,,A,2834,1.0000,2834
007257,22752,20051231,2005,INDL,C,D,STD,58933Y105,USD,21049.3000,44845.8000,15637.6000,2181.9240,2972.0000,1520.4000,0.0000,4631.3000,13303.5000,24522.0000,0.0000,0.0000,9.0000,1269.8000,,A,2834,1.0000,2834
007257,22752,20061231,2006,INDL,C,D,STD,58933Y105,USD,15230.2000,44569.8000,8713.0000,2167.7850,1285.1000,1504.6000,0.0000,4433.8000,12722.7000,24604.0000,0.0000,0.0000,-530.2000,852.6000,,A,2834,1.0000,2834
007257,22752,20071231,2007,INDL,C,D,STD,58933Y105,USD,15045.4000,48350.7000,8230.8000,2172.5030,1823.6000,1527.6000,0.0000,3275.4000,12258.2000,27759.3000,0.0000,0.0000,-1782.0000,395.6000,,A,2834,1.0000,2834
007257,22752,20081231,2008,INDL,C,D,STD,58933Y105,USD,19304.9000,47195.7000,5486.4000,2107.6900,2297.1000,1414.5000,0.0000,7808.4000,14318.7000,26028.6000,0.0000,0.0000,530.1000,312.2000,,A,2834,1.0000,2834
007257,22752,20091231,2009,INDL,C,D,STD,58933Y105,USD,28428.6000,112089.7000,9604.5000,3108.2230,1585.8000,2227.5000,2.1000,12901.3000,15750.7000,50597.1000,0.0000,0.0000,1820.2000,8797.2000,,A,2834,1.0000,2834
007257,22752,20101231,2010,INDL,C,D,STD,58933Y105,USD,29064.0000,105781.0000,12201.0000,3082.1070,2400.0000,6532.0000,0.0000,861.0000,15641.0000,48976.0000,0.0000,0.0000,-1092.0000,7411.0000,,A,2834,1.0000,2834
007257,22752,20111231,2011,INDL,C,D,STD,58933Y105,USD,33181.0000,105128.0000,14972.0000,3040.8380,1990.0000,6838.0000,0.0000,6272.0000,16245.0000,48185.0000,0.0000,0.0000,-1537.0000,5626.0000,,A,2834,1.0000,2834
064768,84788,19971231,1997,INDL,C,D,STD,023135106,USD,137.3350,149.0060,125.0660,23.9370,1.5000,3.3880,0.0000,-27.5900,43.8180,120.5200,0.0000,0.0000,0.0000,0.0000,,A,5961,12.0000,5961
064768,84788,19981231,1998,INDL,C,D,STD,023135106,USD,424.2540,648.4600,373.4450,53.0890,0.6840,52.2920,0.0000,-124.5460,161.5750,509.7150,0.0000,0.0000,0.0000,0.0000,,A,5961,6.0000,5961
064768,84788,19991231,1999,INDL,C,D,STD,023135106,USD,1012.1780,2471.5510,706.1880,345.1550,14.3220,251.5000,0.0000,-719.9680,738.9350,2205.2730,0.0000,0.0000,0.0000,0.0000,,A,5961,1.0000,5961
064768,84788,20001231,2000,INDL,C,D,STD,023135106,USD,1361.1290,2135.1690,1100.5220,357.1400,16.5770,406.2320,0.0000,-1411.2730,974.9560,3102.4200,0.0000,0.0000,0.0000,0.0000,,A,5961,1.0000,5961
064768,84788,20011231,2001,INDL,C,D,STD,023135106,USD,1207.9200,1637.5470,996.5850,373.2180,14.9920,265.7420,0.0000,-556.7540,921.4140,3077.5470,0.0000,0.0000,0.0000,,,A,5961,1.0000,5961
064768,84788,20021231,2002,INDL,C,D,STD,023135106,USD,1615.6760,1990.4490,1300.9690,387.9060,13.3180,87.7520,0.0000,-149.9330,1065.9580,3343.2630,0.0000,0.0000,0.0000,,,A,5961,1.0000,5961
064768,84788,20031231,2003,INDL,C,D,STD,023135106,USD,1820.8090,2162.0330,1394.8230,403.3540,4.2160,78.3100,0.0000,35.2820,1252.7010,3198.1400,0.0000,0.0000,0.0000,,,A,5961,1.0000,5961
064768,84788,20041231,2004,INDL,C,D,STD,023135106,USD,2539.3960,3248.5080,1779.1990,409.7110,2.3810,76.0830,0.0000,588.4510,1620.4000,3475.7190,0.0000,0.0000,-256.6960,,,A,5961,1.0000,5961
064768,84788,20051231,2005,INDL,C,D,STD,023135106,USD,2929.0000,3696.0000,2000.0000,416.0000,3.0000,118.0000,0.0000,333.0000,1929.0000,3450.0000,0.0000,0.0000,70.0000,0.0000,,A,5961,1.0000,5961
064768,84788,20061231,2006,INDL,C,D,STD,023135106,USD,3373.0000,4363.0000,2019.0000,414.0000,51.0000,210.0000,0.0000,190.0000,2532.0000,3932.0000,0.0000,0.0000,22.0000,,,A,5961,1.0000,5961
064768,84788,20071231,2007,INDL,C,D,STD,023135106,USD,5164.0000,6485.0000,3112.0000,416.0000,43.0000,271.0000,0.0000,476.0000,3714.0000,5288.0000,0.0000,0.0000,-99.0000,,,A,5961,1.0000,5961
